2.997084,other,0,0,0,1,0,16,S0,42200,25,tcp
3.001735,other,0,0,0,0,0,10,S0,53216,25,tcp
0,other,0,0,0,1,1,17,S0,42200,25,tcp
2.947319,other,0,0,0,1,53,54,S0,1226,445,tcp
2.983644,other,0,0,0,1,0,1,S0,31792,445,tcp
0,other,0,0,0,1,1,10,S0,46430,25,tcp
0,other,0,0,0,0,1,1,S0,43290,21320,tcp
2.939825,other,0,0,0,1,53,53,S0,1440,445,tcp
0,other,0,0,0,1,3,30,S0,44095,25,tcp
2.983924,other,0,0,0,1,0,0,S0,3498,445,tcp
3.001155,other,0,0,0,1,0,18,S0,54670,25,tcp
0,other,0,0,0,1,1,10,S0,53216,25,tcp
0,other,0,0,0,1,2,19,S0,42200,25,tcp
2.945531,other,0,0,0,1,53,53,S0,1661,445,tcp
3.001157,other,0,0,0,1,0,15,S0,58963,25,tcp
3.042972,other,0,0,0,1,0,11,S0,42825,25,tcp
0.000149,other,0,0,0,1,0,0,REJ,3552,23,tcp
2.873914,other,1632,0,0,0,13,34,S0,19073,6,udp
2.989143,other,0,0,0,0.5,53,53,S0,1879,445,tcp
0,other,0,0,0,1,1,20,S0,54670,25,tcp
0,other,0,0,0,1,0,0,S0,36155,80,tcp
2.88349,other,0,0,0,1,0,0,S0,4213,445,tcp
0,other,0,0,0,1,1,16,S0,58963,25,tcp
2.929797,other,0,0,0,1,53,53,S0,2108,445,tcp
2.999571,other,0,0,1,1,0,16,S0,60931,25,tcp
0,other,0,0,0,1,1,12,S0,42825,25,tcp
0,other,0,0,0,1,0,0,S0,60423,80,tcp
0,other,0,0,0,1,2,10,S0,53216,25,tcp
2.973098,other,0,0,0,1,54,54,S0,2317,445,tcp
3.000203,other,0,0,1,1,0,11,S0,33217,25,tcp
2.999428,other,0,0,0,1,4,17,S0,59319,25,tcp
0.996956,other,0,0,0,1,0,10,REJ,46566,25,tcp
3.050446,other,0,0,0,0.75,0,26,S0,53390,25,tcp
2.994824,other,0,0,0,0.67,0,1,S0,50199,3389,tcp
2.998147,other,0,0,0,0.75,0,1,S0,4125,23,tcp
0,other,0,0,0,0.75,3,19,S0,42200,25,tcp
3.028593,other,0,0,0,0.8,54,54,S0,2536,445,tcp
3.037136,other,0,0,0,0.83,0,18,S0,47880,25,tcp
0,snmp,0,0,0,0,0,0,S0,12458,161,udp
0,other,0,0,1,1,1,19,S0,60931,25,tcp
3.004639,other,0,0,0,1,0,13,S0,58467,25,tcp
0,other,0,0,0,1,1,11,S0,33217,25,tcp
0,other,0,0,1,1,5,20,S0,59319,25,tcp
2.946242,other,0,0,0,1,54,54,S0,2756,445,tcp
0,other,0,0,0,1,2,14,S0,42825,25,tcp
0,other,0,0,0,1,1,23,S0,53390,25,tcp
0,other,0,0,0,1,1,21,S0,47880,25,tcp
0,other,0,0,0,1,1,2,S0,50199,3389,tcp
0,other,0,0,0,1,0,2,S0,41590,80,tcp
0,other,0,0,0,1,1,2,S0,4125,23,tcp
3.003929,other,0,0,0,1,54,54,S0,2972,445,tcp
0,other,0,0,0,1,0,0,S0,10784,443,tcp
3.002625,other,0,0,0,1,0,15,S0,48018,25,tcp
0,other,0,0,0,1,2,12,S0,33217,25,tcp
0,other,0,0,1,1,1,16,S0,58467,25,tcp
0,other,0,0,0,1,6,22,S0,59319,25,tcp
1.175417,other,128,209,0,1,55,55,SF,3200,445,tcp
2.85663,other,0,0,1,0.75,94,98,S0,3249,139,tcp
2.860801,other,0,0,2,0.8,94,98,S0,3250,139,tcp
2.862294,other,0,0,3,0.83,55,55,S0,3248,445,tcp
0,other,0,0,1,0.8,2,23,S0,60931,25,tcp
2.954988,other,0,0,0,0.83,0,0,S0,2380,445,tcp
2.993187,other,0,0,0,0.86,0,23,S0,51650,25,tcp
0,other,0,0,0,1,1,3,S0,41590,80,tcp
0,other,0,0,1,1,2,24,S0,47880,25,tcp
2.84528,other,0,0,0,1,0,0,S0,57207,445,tcp
2.999907,other,0,0,1,1,0,23,S0,45452,25,tcp
2403.219862,other,690,1052,0,1,0,0,SF,54361,25,tcp
3.002029,other,0,0,2,0.91,8,24,S0,36015,25,tcp
3.009499,other,0,0,3,0.92,0,25,S0,57712,25,tcp
0,other,0,0,0,0.9,1,17,S0,48018,25,tcp
0,other,0,0,0,0.91,0,0,RSTOS0,45399,34648,tcp
0,other,0,0,0,0.5,0,0,S0,41590,80,tcp
0,other,0,0,0,1,0,0,S0,3519,445,tcp
0,other,0,0,0,1,3,13,S0,53216,25,tcp
0,other,0,0,0,0,53,53,S0,3248,445,tcp
0,other,0,0,1,1,94,98,S0,3249,139,tcp
0,other,0,0,2,1,95,99,S0,3250,139,tcp
0,other,0,0,0,1,9,25,S0,36015,25,tcp
0,other,0,0,0,1,0,0,S0,51854,80,tcp
0,other,0,0,0,1,1,22,S0,51650,25,tcp
0,other,0,0,1,1,1,26,S0,57712,25,tcp
0,other,0,0,0,1,2,15,S0,48018,25,tcp
0,other,0,0,1,1,1,22,S0,45452,25,tcp
0,other,0,0,0,1,0,0,S0,58699,53413,udp
0,other,0,0,0,1,1,1,S0,41590,80,tcp
0,other,0,0,0,1,3,14,S0,33217,25,tcp
0,other,0,0,0,1,0,0,S0,41208,80,tcp
0,other,0,0,0,1,7,27,S0,59319,25,tcp
0,other,0,0,0,1,3,14,S0,42825,25,tcp
3.004522,other,0,0,1,1,10,28,S0,38189,25,tcp
0.999466,other,0,0,0,1,0,7,REJ,38026,25,tcp
2.988015,other,0,0,0,0.67,0,0,S0,27820,445,tcp
2.943852,other,0,0,0,0.5,52,52,S0,4415,445,tcp
3.003547,other,0,0,0,0.67,0,21,S0,49299,25,tcp
0,other,0,0,1,1,2,22,S0,51650,25,tcp
0.000309,other,0,0,0,1,0,0,RSTRH,7171,22892,tcp
2.526398,other,0,0,0,0.75,0,13,S0,36828,25,tcp
3.172697,other,0,0,0,0.8,0,1,S0,3457,445,tcp
0,other,0,0,0,0.83,0,0,S0,42478,80,tcp
0,other,0,0,2,0.86,2,23,S0,45452,25,tcp
0,other,0,0,0,0.83,0,0,S0,40169,3128,tcp
0,other,0,0,0,0.86,11,29,S0,38189,25,tcp
0,other,0,0,0,0.88,0,2,S0,34200,443,tcp
3.005906,other,0,0,2,0.89,0,23,S0,56727,25,tcp
0,other,0,0,1,1,3,30,S0,60931,25,tcp
2.93467,other,0,0,0,1,0,0,S0,2899,445,tcp
3.001709,other,0,0,0,1,51,51,S0,4736,445,tcp
0,other,0,0,0,1,3,13,S0,48018,25,tcp
3.620814,other,0,0,1,1,1,14,RSTOS0,36828,25,tcp
0,other,0,0,0,0.5,1,22,S0,49299,25,tcp
2.529596,other,0,0,0,0.67,0,31,S0,17136,25,tcp
2.948055,other,0,0,0,0.75,51,51,S0,1098,445,tcp
0,other,0,0,0,0,0,1,S0,39442,53413,udp
3.00671,other,0,0,0,1,0,12,S0,56869,25,tcp
0,other,0,0,0,1,0,0,S0,41590,80,tcp
0,other,0,0,0,1,1,21,S0,56727,25,tcp
2.885226,other,0,0,0,1,52,52,S0,1322,445,tcp
3.618486,other,0,0,0,1,1,32,RSTOS0,17136,25,tcp
0,other,0,0,0,0.75,0,0,S0,30139,2181,tcp
0,other,0,0,0,1,2,21,S0,49299,25,tcp
2.99995,other,0,0,0,1,0,8,REJ,50758,25,tcp
3.040151,other,0,0,0,0.67,53,53,S0,1531,445,tcp
0,other,0,0,0,1,1,1,S0,41590,80,tcp
0,other,0,0,0,1,0,0,S0,15314,21379,tcp
0,other,0,0,0,1,1,13,S0,56869,25,tcp
2.863011,other,0,0,0,1,53,53,S0,1749,445,tcp
2.993798,other,0,0,0,1,0,15,S0,17565,25,tcp
2.999622,other,0,0,0,1,0,20,S0,45970,25,tcp
2.99098,other,0,0,0,1,0,32,S0,2730,25,tcp
0,other,0,0,0,1,0,0,S0,58618,23,tcp
2.997591,other,0,0,0,1,0,21,S0,53202,25,tcp
0,other,0,0,0,1,0,0,RSTOS0,8446,51124,tcp
3.001205,other,0,0,0,0.75,0,13,S0,51150,25,tcp
3.01922,other,0,0,0,0.8,54,54,S0,1976,445,tcp
0,other,0,0,1,0.8,3,21,S0,51650,25,tcp
0,other,0,0,1,0.75,3,22,S0,45452,25,tcp
2.998566,other,0,0,0,0.8,7,30,S0,16241,25,tcp
0,other,0,0,2,1,1,23,S0,45970,25,tcp
3.010414,other,0,0,1,1,0,29,S0,58440,25,tcp
2.947345,other,0,0,0,1,54,54,S0,2195,445,tcp
0,other,0,0,0,1,1,15,S0,17565,25,tcp
0,other,0,0,0,1,0,0,S0,53726,8080,tcp
0,other,0,0,0,1,1,23,S0,53202,25,tcp
0,other,0,0,1,1,3,24,S0,49299,25,tcp
0,other,0,0,0,1,31,100,S0,11122,22211,udp
0,other,0,0,0,1,1,29,S0,2730,25,tcp
0,other,0,0,0,1,1,13,S0,51150,25,tcp
0,other,0,0,0,1,100,100,S0,138,138,udp
0,other,0,0,1,1,2,14,S0,56869,25,tcp
3.009397,other,0,0,0,1,54,54,S0,2413,445,tcp
3.02541,other,0,0,1,1,0,29,S0,1920,25,tcp
0,other,0,0,2,1,6,29,S0,16241,25,tcp
0,other,0,0,0,1,0,0,S0,53476,80,tcp
0,other,0,0,0,1,0,0,S0,26889,3784,tcp
0,other,0,0,0,1,2,25,S0,45970,25,tcp
0,other,0,0,0,1,1,30,S0,58440,25,tcp
4.161118,other,128,209,0,1,55,55,SF,2629,445,tcp
0,other,0,0,0,0.5,2,24,S0,53202,25,tcp
0,other,0,0,0,1,0,0,RSTOS0,8446,56777,tcp
0,other,0,0,0,0.5,2,14,S0,51150,25,tcp
0,other,0,0,0,0.67,1,2,S0,52521,27015,tcp
3.00582,other,0,0,0,0.75,0,1,S0,2176,445,tcp
3.049328,other,0,0,0,0.8,95,99,S0,2855,139,tcp
3.050321,other,0,0,1,0.83,55,55,S0,2853,445,tcp
3.05471,other,0,0,2,0.86,95,99,S0,2854,139,tcp
0,other,0,0,0,0.86,1,31,S0,1920,25,tcp
0,other,0,0,0,0.88,2,16,S0,17565,25,tcp
0,other,0,0,1,0.89,7,31,S0,16241,25,tcp
2.920362,other,0,0,0,0,0,0,S0,3453,445,tcp
0.000127,other,0,0,0,0,0,0,REJ,1579,445,tcp
0,other,0,0,0,0,54,54,S0,2853,445,tcp
0,other,0,0,1,0.5,95,99,S0,2854,139,tcp
0,other,0,0,2,0.67,95,99,S0,2855,139,tcp
0,other,0,0,0,0.75,0,0,S0,26859,34751,udp
0.000047,other,0,0,1,0.8,1,1,REJ,1579,445,tcp
0.00008,other,0,0,2,0.67,2,2,REJ,1579,445,tcp
2.998986,other,0,0,0,0.57,0,0,S0,60502,23,tcp
2.999114,other,0,0,0,0.62,0,0,S0,18135,23,tcp
2.999117,other,0,0,0,0.67,0,0,S0,34566,23,tcp
3.00006,other,0,0,0,0.7,0,0,S0,49344,23,tcp
2.991452,other,0,0,0,0.73,0,1,S0,2786,445,tcp
2.99928,other,0,0,0,0.75,0,32,S0,35077,25,tcp
3.001805,other,0,0,0,0.77,0,14,S0,30625,25,tcp
0,other,0,0,0,0.85,3,24,S0,45970,25,tcp
0.000118,other,0,0,1,1,0,2,REJ,1893,445,tcp
0.000078,other,0,0,1,0.5,1,3,REJ,1893,445,tcp
0,other,0,0,0,0,3,25,S0,53202,25,tcp
0.000114,other,0,0,2,0.33,2,4,REJ,1893,445,tcp
2.890741,other,1632,0,0,0.25,1,66,S0,19073,6,udp
0,other,0,0,2,0.5,3,15,S0,51150,25,tcp
0.000066,other,0,0,1,0.6,0,0,REJ,2269,445,tcp
2.92246,other,0,0,0,0.5,0,0,S0,4759,445,tcp
3.004371,other,0,0,2,0.57,0,25,S0,55622,25,tcp
0.000063,other,0,0,3,0.71,1,1,REJ,2269,445,tcp
0,other,0,0,0,0.6,0,99,S0,29778,37838,udp
0,other,0,0,0,0.67,7,31,S0,16241,25,tcp
0.000054,other,0,0,3,0.71,2,2,REJ,2269,445,tcp
0.000073,other,0,0,1,0.5,0,0,REJ,2536,445,tcp
3.00654,other,0,0,2,0.4,0,32,S0,6889,25,tcp
0,other,0,0,0,0.6,1,16,S0,30625,25,tcp
0,other,0,0,3,0.67,1,33,S0,35077,25,tcp
0.000059,other,0,0,4,0.71,1,1,REJ,2536,445,tcp
2.839561,other,0,0,0,0.62,0,0,S0,1947,445,tcp
0,other,0,0,0,0.67,0,0,S0,50617,443,tcp
0.000061,other,0,0,4,0.71,2,2,REJ,2536,445,tcp
2.888057,other,1632,0,0,0.62,23,67,S0,12668,6,udp
0.000115,other,0,0,0,0.71,0,0,REJ,2869,445,tcp
3.049556,other,0,0,0,0.62,47,47,S0,4018,445,tcp
0,other,0,0,0,0.6,1,26,S0,55622,25,tcp
0.000103,other,0,0,1,0.67,1,1,REJ,2869,445,tcp
0.000108,other,0,0,2,0.5,2,2,REJ,2869,445,tcp
0,other,0,0,0,0.33,0,0,S0,46114,3128,tcp
0,other,0,0,0,0.5,0,0,S0,48335,21320,tcp
0.000158,other,0,0,0,0.6,0,0,REJ,3124,445,tcp
3.000925,other,0,0,1,0.5,0,27,S0,34216,25,tcp
0,other,0,0,1,0.6,3,15,S0,17565,25,tcp
0.000102,other,0,0,2,0.67,1,1,REJ,3124,445,tcp
3.009096,other,0,0,0,0.57,43,43,S0,4221,445,tcp
0.000121,other,0,0,3,0.71,2,2,REJ,3124,445,tcp
0,other,0,0,0,0.5,1,34,S0,6889,25,tcp
0.000096,other,0,0,0,0.6,0,3,REJ,3411,445,tcp
3.001673,other,0,0,0,0.5,0,1,S0,4275,445,tcp
0,other,0,0,0,0.5,36,100,S0,11122,22211,udp
0.000122,other,0,0,1,0.6,1,4,REJ,3411,445,tcp
2.966571,other,0,0,0,0.5,0,0,S0,30074,445,tcp
0.000085,other,0,0,2,0.67,2,5,REJ,3411,445,tcp
3.051,other,0,0,0,0.57,41,41,S0,4444,445,tcp
0,other,0,0,0,0.5,0,0,S0,34483,443,tcp
0,other,0,0,0,0.67,1,27,S0,34216,25,tcp
0,other,0,0,0,1,0,0,S0,42458,80,tcp
2.989182,other,0,0,0,1,42,42,S0,4737,445,tcp
3.00429,other,0,0,0,1,0,28,S0,53582,25,tcp
0,other,0,0,0,1,0,0,S0,41590,80,tcp
2.926875,other,0,0,0,1,43,43,S0,1121,445,tcp
2.951723,other,0,0,0,1,0,0,S0,3784,445,tcp
0,other,0,0,0,1,1,29,S0,53582,25,tcp
2.982241,other,0,0,0,1,43,43,S0,1347,445,tcp
0,other,0,0,0,1,0,2,S0,41590,80,tcp
0,other,0,0,0,1,1,1,S0,41590,80,tcp
10.547648,other,132,0,0,1,0,0,S0,42176,23255,udp
2.992586,other,0,0,1,1,0,0,S0,52655,23255,tcp
3.015559,other,0,0,0,1,0,1,S0,4695,445,tcp
2.918921,other,0,0,0,1,44,44,S0,1549,445,tcp
2.996657,other,0,0,0,1,4,30,S0,60281,25,tcp
0,other,0,0,0,1,1,3,S0,41590,80,tcp
0,other,0,0,0,1,2,31,S0,53582,25,tcp
3.003068,other,0,0,1,1,0,32,S0,35047,25,tcp
3.046094,other,0,0,0,1,45,45,S0,1771,445,tcp
0,other,0,0,0,0,0,0,S0,52655,23255,tcp
2.921794,other,0,0,0,1,0,0,S0,4236,445,tcp
0,other,0,0,0,1,5,33,S0,60281,25,tcp
3.011385,other,0,0,0,1,45,45,S0,2003,445,tcp
0.015268,other,48,48,0,1,0,0,SF,123,123,udp
0,other,0,0,0,0,1,34,S0,35047,25,tcp
2.978118,other,0,0,0,0.5,0,1,S0,2253,445,tcp
4.216737,other,128,209,0,1,46,46,SF,2215,445,tcp
0,other,0,0,0,0,6,35,S0,60281,25,tcp
2.885665,other,0,0,0,1,95,99,S0,2450,139,tcp
2.887205,other,0,0,1,1,46,46,S0,2448,445,tcp
2.898299,other,0,0,2,1,95,99,S0,2449,139,tcp
2.920295,other,0,0,0,1,0,0,S0,1183,445,tcp
2.997295,other,0,0,0,1,0,32,S0,57765,25,tcp
0,other,0,0,0,1,0,0,S0,63487,19,udp
2.984132,other,0,0,0,1,0,2,S0,2853,445,tcp
2.990638,other,0,0,0,1,0,36,S0,53595,25,tcp
0,other,0,0,0,0,0,0,S0,31632,8139,tcp
0,other,0,0,0,1,0,2,S0,41590,80,tcp
0,other,0,0,0,1,44,44,S0,2448,445,tcp
0,other,0,0,1,1,95,99,S0,2449,139,tcp
0,other,0,0,2,1,95,99,S0,2450,139,tcp
0,other,0,0,0,1,1,32,S0,57765,25,tcp
0.000089,other,0,0,0,1,0,3,REJ,3089,445,tcp
0.000182,other,0,0,1,0.83,1,4,REJ,3089,445,tcp
3.058029,other,0,0,0,0.71,0,3,S0,1111,445,tcp
0,other,0,0,0,0.75,1,36,S0,53595,25,tcp
0.000105,other,0,0,2,0.78,2,5,REJ,3089,445,tcp
0.000246,other,0,0,0,0.7,0,0,REJ,48029,23,tcp
0.000326,other,0,0,3,0.64,0,0,REJ,60879,23,tcp
2.997234,other,0,0,0,0.58,0,0,S0,60747,23,tcp
2.99748,other,0,0,0,0.62,0,0,S0,52824,23,tcp
2.998596,other,0,0,0,0.64,0,0,S0,43450,23,tcp
3.000095,other,0,0,0,0.67,0,0,S0,50371,23,tcp
0.000004,other,0,0,1,0.67,0,0,REJ,40681,23,tcp
0.000034,other,0,0,3,0.62,0,0,REJ,57275,23,tcp
0.000039,other,0,0,0,0.59,0,0,REJ,55773,23,tcp
0.000045,other,0,0,0,0.56,0,0,REJ,37950,23,tcp
0.000054,other,0,0,0,0.53,0,0,REJ,52783,23,tcp
0.000111,other,0,0,1,0.5,0,0,REJ,36176,23,tcp
0.000231,other,0,0,0,0.48,0,0,REJ,36834,23,tcp
0,other,0,0,1,0.33,4,14,S0,17565,25,tcp
2.999126,other,0,0,0,0.38,0,0,S0,47919,23,tcp
0,other,0,0,0,0,1,3,S0,41590,80,tcp
3.004804,other,0,0,0,1,0,32,S0,38142,25,tcp
0,other,0,0,0,1,0,0,S0,34680,8080,tcp
0,other,0,0,0,1,7,37,S0,60281,25,tcp
2.964243,other,0,0,0,1,0,0,S0,1610,445,tcp
3.001465,other,0,0,1,1,3,38,S0,32809,25,tcp
0,other,0,0,0,1,1,1,S0,50371,23,tcp
0,other,0,0,0,1,1,1,S0,43450,23,tcp
0,other,0,0,0,1,1,1,S0,52824,23,tcp
0,other,0,0,0,1,1,1,S0,60747,23,tcp
0,other,0,0,0,1,1,1,S0,47919,23,tcp
2.963749,other,0,0,0,1,43,43,S0,3607,445,tcp
0,other,0,0,0,1,0,0,S0,26459,4911,tcp
0,other,0,0,0,1,0,0,S0,42947,21320,tcp
0,other,0,0,0,1,1,32,S0,38142,25,tcp
3.000051,other,0,0,1,1,0,32,S0,50369,25,tcp
0,other,0,0,0,1,4,39,S0,32809,25,tcp
2.902444,other,0,0,0,1,44,44,S0,3824,445,tcp
3.161335,other,0,0,0,1,0,12,S0,54404,25,tcp
2.996974,other,0,0,0,1,0,0,S0,45141,23,tcp
3.114717,other,0,0,0,1,0,0,S0,34841,23,tcp
2.997755,other,0,0,0,1,0,2,S0,3750,23,tcp
3.000848,other,0,0,0,1,0,13,S0,36016,25,tcp
3.049824,other,0,0,0,1,44,44,S0,4033,445,tcp
3.199729,other,0,0,0,1,1,32,S0,50369,25,tcp
0,other,0,0,0,1,0,0,S0,34680,3542,tcp
2.881228,other,0,0,0,1,44,44,S0,4255,445,tcp
3.003172,other,0,0,0,1,2,39,S0,38130,25,tcp
0,other,0,0,1,1,5,40,S0,32809,25,tcp
0,other,0,0,0,1,1,13,S0,54404,25,tcp
0,other,0,0,0,1,1,1,S0,45141,23,tcp
0,other,0,0,0,1,2,31,S0,38142,25,tcp
0,other,0,0,1,1,1,14,S0,36016,25,tcp
0,other,0,0,0,1,1,1,S0,34841,23,tcp
3.001387,other,0,0,0,1,0,0,S0,2988,445,tcp
3.063578,other,0,0,0,1,45,45,S0,4485,445,tcp
3.200275,other,0,0,1,1,2,31,S0,50369,25,tcp
0,other,0,0,1,1,1,3,S0,3750,23,tcp
0,other,0,0,0,1,0,0,S0,58003,53413,udp
0,other,0,0,0,1,3,39,S0,38130,25,tcp
2.869696,other,0,0,0,1,45,45,S0,4845,445,tcp
3.073866,other,0,0,0,1,0,0,S0,2989,445,tcp
0,other,0,0,0,1,2,15,S0,36016,25,tcp
3.139173,other,0,0,0,1,46,46,S0,1147,445,tcp
0,other,0,0,0,1,0,0,S0,48770,21320,tcp
0,other,0,0,0,1,3,31,S0,50369,25,tcp
0,other,0,0,1,1,2,16,S0,54404,25,tcp
0,other,0,0,0,1,4,40,S0,38130,25,tcp
2.982977,other,0,0,1,1,2,41,S0,59506,25,tcp
2.998509,other,0,0,2,1,8,42,S0,20714,25,tcp
2.976328,other,0,0,0,1,46,46,S0,1361,445,tcp
2.882305,other,1632,0,0,0,16,67,S0,19073,6,udp
2.89482,other,0,0,0,1,47,47,S0,1578,445,tcp
0,other,0,0,0,1,9,42,S0,20714,25,tcp
0.745384,other,0,0,1,1,0,43,S0,45366,25,tcp
0,other,0,0,2,1,0,44,S0,53640,25,tcp
1.221419,other,128,209,0,1,47,47,SF,1807,445,tcp
0,other,0,0,0,0.67,0,0,RSTOS0,46405,60096,tcp
2.98758,other,0,0,0,0.5,0,0,S0,1138,445,tcp
3.029293,other,0,0,1,0.6,95,99,S0,1871,139,tcp
3.036386,other,0,0,2,0.67,95,99,S0,1872,139,tcp
3.037688,other,0,0,3,0.71,47,47,S0,1870,445,tcp
0,other,0,0,0,0.71,4,29,S0,50369,25,tcp
0,other,0,0,0,0.75,0,0,S0,42167,22,tcp
2.973165,other,0,0,0,0.78,0,1,S0,4521,445,tcp
0,other,0,0,0,0.88,3,15,S0,36016,25,tcp
2.973753,other,0,0,0,0.89,0,0,S0,1277,445,tcp
2.998537,other,0,0,0,1,0,29,S0,60252,25,tcp
2.968526,other,0,0,0,1,0,0,S0,3922,445,tcp
2.990741,other,0,0,0,1,0,44,S0,38358,25,tcp
3.015064,other,0,0,1,1,0,29,S0,51215,25,tcp
0,other,0,0,0,0,95,99,S0,1871,139,tcp
0,other,0,0,0,1,0,0,S0,34680,8112,tcp
0,other,0,0,1,1,46,46,S0,1870,445,tcp
0,other,0,0,2,1,95,99,S0,1872,139,tcp
0,other,0,0,0,1,1,45,S0,38358,25,tcp
0,other,0,0,0,1,1,30,S0,60252,25,tcp
0,other,0,0,1,1,1,44,S0,45366,25,tcp
0,other,0,0,0,1,0,0,S0,30991,554,tcp
0,other,0,0,0,1,0,2,S0,41590,80,tcp
0,other,0,0,1,1,1,31,S0,51215,25,tcp
0,other,0,0,0,1,1,44,S0,53640,25,tcp
2.983946,other,0,0,0,1,0,0,S0,3958,445,tcp
0,other,0,0,0,1,2,45,S0,38358,25,tcp
2.889983,other,1632,0,0,1,24,67,S0,12668,6,udp
0,other,0,0,0,1,1,3,S0,41590,80,tcp
0,other,0,0,1,1,10,45,S0,20714,25,tcp
0.253686,other,72,5,0,1,0,99,RSTO,2693,139,tcp
0.680866,other,128,209,1,0.83,0,46,SF,2423,445,tcp
5.464167,other,2475,1468,2,0.71,1,47,SF,2692,445,tcp
3.077593,other,0,0,3,0.57,45,47,S0,3022,445,tcp
0,other,0,0,0,0,5,30,S0,50369,25,tcp
0.128095,other,0,0,0,1,1,99,RSTO,4793,139,tcp
0.385183,other,128,209,1,0.5,0,47,SF,4709,445,tcp
588.073882,other,3772,1901,2,0.33,1,48,SF,4792,445,tcp
2.469178,http,151,84765,0,0,0,0,SF,2557,4107,tcp
2.884928,other,1632,0,0,0.25,2,67,S0,19073,6,udp
2.892123,other,0,0,3,0.4,44,48,S0,3228,445,tcp
0,other,0,0,0,1,0,0,S0,40437,80,tcp
0.785905,other,128,209,0,1,0,0,SF,4227,445,tcp
3.286019,other,0,0,0,0.75,0,46,S0,65138,25,tcp
0,other,0,0,0,0.67,0,0,S0,34680,4848,tcp
0,other,0,0,1,0.75,2,47,S0,45366,25,tcp
0.244102,other,0,0,1,0.8,0,1,RSTO,4390,139,tcp
5.637844,other,2475,1468,2,0.67,1,1,SF,4389,445,tcp
3.048788,other,0,0,0,0.57,42,46,S0,3460,445,tcp
3.013069,other,0,0,0,1,0,5,S0,41627,25,tcp
5.471684,http,151,84766,0,0,0,0,SF,3057,4107,tcp
2.767392,other,0,0,0,1,42,46,S0,3706,445,tcp
0,other,0,0,0,1,0,0,S0,65026,80,tcp
0,other,0,0,0,1,1,47,S0,65138,25,tcp
3.040172,other,0,0,0,1,42,46,S0,3921,445,tcp
3.017259,other,0,0,0,1,0,0,S0,1799,445,tcp
0,other,0,0,0,1,1,6,S0,41627,25,tcp
0,other,0,0,0,1,2,47,S0,53640,25,tcp
2.891592,other,0,0,0,1,42,46,S0,4132,445,tcp
2.905965,other,0,0,0,1,0,0,S0,3161,445,tcp
2.980021,other,0,0,0,0,0,0,S0,2813,445,tcp
3.024664,other,0,0,0,1,42,46,S0,4341,445,tcp
2.887006,other,0,0,0,0,0,0,S0,2807,445,tcp
3.069802,other,0,0,0,1,42,46,S0,4574,445,tcp
2.999923,other,0,0,0,1,6,48,S0,47133,25,tcp
2.888687,other,0,0,0,1,43,47,S0,1028,445,tcp
3.012818,other,0,0,0,1,0,1,S0,2384,445,tcp
0.000388,dns,41,469,0,0,0,29,SF,25420,53,udp
0.000739,dns,52,226,1,0,0,30,SF,24345,53,udp
4.290618,other,128,209,0,0,43,47,SF,1248,445,tcp
0,other,0,0,0,0,7,48,S0,47133,25,tcp
